HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Label,Answer.Severity,Answer.Stressor,Approve,Reject
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3E13VNJ1NOJ2QTIQ5RPLGR7U3Y9I15,ATXVMEUOXGMQP,Approved,Fri Nov 15 18:41:09 PST 2019,Fri Nov 15 18:42:17 PST 2019,Tue Nov 19 18:42:17 PST 2019,Tue Nov 19 09:55:23 PST 2019,,,68,100% (1/1),100% (1/1),100% (1/1),Family Issues,7,the LISD said they would find alternative placement for Abie and I havent heard from th,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3EFVCAY5L4XGW4MHMUJ07292ULVJ8X,A1O8RNSP179EBP,Approved,Sat Nov 16 06:37:09 PST 2019,Sat Nov 16 06:38:24 PST 2019,Wed Nov 20 06:38:24 PST 2019,Tue Nov 19 09:55:23 PST 2019,,,75,100% (1/1),100% (1/1),100% (1/1),Personal/Social Issues,9,My job and not taking a vacation and being lonely,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3EWIJTFFVPVQ3ZVMDPVUH7QS6CJE0A,ABUU4QXC2IU4G,Approved,Fri Nov 15 11:09:44 PST 2019,Fri Nov 15 11:09:59 PST 2019,Tue Nov 19 11:09:59 PST 2019,Tue Nov 19 09:55:23 PST 2019,,,15,100% (5/5),100% (5/5),100% (5/5),Family Issues,3,My kids aren't sleeping well at night.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3FQ5JJ512MCWAVF3AH8VQEZAY1SKNB,A345KU460HE06E,Approved,Fri Nov 15 08:36:33 PST 2019,Fri Nov 15 08:37:19 PST 2019,Tue Nov 19 08:37:19 PST 2019,Tue Nov 19 08:38:13 PST 2019,,,46,100% (3/3),100% (3/3),100% (3/3),Family Issues,8,"Being a caregiver for a sick family friend, I feel like I have no time to myself",,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3FTYUGLFSV9K603NE0QMSK4YN81D59,A1H6PVWRCYN0E4,Approved,Fri Nov 15 11:51:44 PST 2019,Fri Nov 15 11:53:53 PST 2019,Tue Nov 19 11:53:53 PST 2019,Tue Nov 19 09:55:23 PST 2019,,,129,100% (2/2),100% (2/2),100% (2/2),Financial Problem,6,I'm worried because the car is on it's last legs.  We need breaks but can't get them,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3GM6G9ZBKOLPVWKQSP7NEQX6CMGTMT,AH2TT4YAN1UZL,Approved,Thu Nov 14 19:58:16 PST 2019,Thu Nov 14 19:59:00 PST 2019,Mon Nov 18 19:59:00 PST 2019,Mon Nov 18 19:59:13 PST 2019,,,44,100% (4/4),100% (4/4),100% (4/4),Work/School Productivity,7,I'm so exhausting working these long hours,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3H0W84IWBLQE3TFL72E913RFF1FREG,A13VVLN78EXUP5,Approved,Fri Nov 15 10:52:38 PST 2019,Fri Nov 15 10:53:19 PST 2019,Tue Nov 19 10:53:19 PST 2019,Tue Nov 19 09:55:24 PST 2019,,,41,100% (4/4),100% (4/4),100% (4/4),Work/School Productivity,4,My job has been stressing me out,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3H7XDTSHKDFHV3SYCRE3O5K8KUJGWV,A1XECKGV0NBNY,Approved,Thu Nov 14 19:14:33 PST 2019,Thu Nov 14 19:15:57 PST 2019,Mon Nov 18 19:15:57 PST 2019,Mon Nov 18 19:16:13 PST 2019,,,84,100% (1/1),100% (1/1),100% (1/1),Work/School Productivity,8,Work and school have been insane lately,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3HL8HNGX46P057JV8WYTS0CLLGBF9M,A357NQQMDTHD49,Approved,Fri Nov 15 09:48:56 PST 2019,Fri Nov 15 09:50:43 PST 2019,Tue Nov 19 09:50:43 PST 2019,Tue Nov 19 09:51:14 PST 2019,,,107,100% (1/1),100% (1/1),100% (1/1),Financial Problem,4,My truck has broken down and im not sure whats wrong with it.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3HPZF4IVNNH83W7TP608JBK9XGPYCC,AGS3G0AT438E7,Approved,Sat Nov 16 06:56:37 PST 2019,Sat Nov 16 06:58:05 PST 2019,Wed Nov 20 06:58:05 PST 2019,Tue Nov 19 09:55:25 PST 2019,,,88,100% (1/1),100% (1/1),100% (1/1),Personal/Social Issues,6,I broke up with my girlfriend and its been really stressing me out.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3HWRJOOET6QQ48FYMREERDWB159ES6,A3UWKRIBHY1LAS,Approved,Fri Nov 15 17:06:28 PST 2019,Fri Nov 15 17:07:15 PST 2019,Tue Nov 19 17:07:15 PST 2019,Tue Nov 19 09:55:25 PST 2019,,,47,100% (4/4),100% (4/4),100% (4/4),Family Issues,8,problems at home,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3HWRJOOET6QQ48FYMREERDWB171ES2,A2CY1TSQ3KKP5Q,Approved,Sat Nov 16 04:11:04 PST 2019,Sat Nov 16 04:11:54 PST 2019,Wed Nov 20 04:11:54 PST 2019,Tue Nov 19 09:55:25 PST 2019,,,50,100% (1/1),100% (1/1),100% (1/1),Work/School Productivity,3,Boss has been frustrating me!,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3I2PTA7R3UIHDSSVQ90CU8UF3F1QKW,AM2DLOHJIX8KO,Approved,Sat Nov 16 01:49:57 PST 2019,Sat Nov 16 01:52:37 PST 2019,Wed Nov 20 01:52:37 PST 2019,Tue Nov 19 09:55:25 PST 2019,,,160,100% (1/1),100% (1/1),100% (1/1),Financial Problem,4,i am so unsure of what to make for dinner tonight,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3IFS6Q0HJJ72KDHKIA45CSU3TVEISB,A30BX74QD0PYQK,Approved,Fri Nov 15 04:09:22 PST 2019,Fri Nov 15 04:10:17 PST 2019,Tue Nov 19 04:10:17 PST 2019,Tue Nov 19 04:11:13 PST 2019,,,55,100% (1/1),100% (1/1),100% (1/1),Family Issues,10,He needs to get help when he needs it.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3IJXV6UZ1Y7QJYH73L40MIP77W2IR0,A22RC50PK5HJOS,Approved,Fri Nov 15 18:21:51 PST 2019,Fri Nov 15 18:25:01 PST 2019,Tue Nov 19 18:25:01 PST 2019,Tue Nov 19 09:55:25 PST 2019,,,190,100% (1/1),100% (1/1),100% (1/1),Financial Problem,6,enough money for retirement,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3IXEICO7937N6TZY5906PU0KMM6T6O,A3Q9G9C8TYQDCW,Approved,Thu Nov 14 21:12:03 PST 2019,Thu Nov 14 21:13:12 PST 2019,Mon Nov 18 21:13:12 PST 2019,Mon Nov 18 21:13:14 PST 2019,,,69,100% (1/1),100% (1/1),100% (1/1),Family Issues,7,My sister-in-law has been diagnosed with ovarian cancer,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3JCG6DTRV4E3OVQQ3EK9QU6O2GDQQY,A3E9YVRNEUB9CA,Approved,Thu Nov 14 19:43:29 PST 2019,Thu Nov 14 19:45:39 PST 2019,Mon Nov 18 19:45:39 PST 2019,Mon Nov 18 19:46:13 PST 2019,,,130,100% (1/1),100% (1/1),100% (1/1),Personal/Social Issues,7,I'm having second thoughts about getting married.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3JJVG1YBECLRR35304ZGXUGYKO05B7,A201X4J184YI9K,Approved,Fri Nov 15 20:12:34 PST 2019,Fri Nov 15 20:13:13 PST 2019,Tue Nov 19 20:13:13 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,39,100% (4/4),100% (4/4),100% (4/4),Family Issues,3,My dad needs surgery next week,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3K4J6M3CXFHKOQPVBMIB6GNHSHMAGW,A2CV3YMUJ6E8B2,Approved,Sat Nov 16 09:11:46 PST 2019,Sat Nov 16 09:14:55 PST 2019,Wed Nov 20 09:14:55 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,189,100% (1/1),100% (1/1),100% (1/1),Family Issues,9,My husband not spending time with me. He is always woking andi feel lonely and rejected.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3KB8R4ZV1FVP70UNH0I71R7NAT3BGC,AK8OZLNGMHVH5,Approved,Thu Nov 14 19:42:14 PST 2019,Thu Nov 14 19:42:56 PST 2019,Mon Nov 18 19:42:56 PST 2019,Mon Nov 18 19:43:13 PST 2019,,,42,100% (2/2),100% (2/2),100% (2/2),Work/School Productivity,7,Hiring speech judges.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3KV0LJBBH39CFH7YO02SEBWOO1GMR6,A1ZYJ9H5USAI8P,Approved,Thu Nov 14 19:19:23 PST 2019,Thu Nov 14 19:21:07 PST 2019,Mon Nov 18 19:21:07 PST 2019,Mon Nov 18 19:21:13 PST 2019,,,104,100% (1/1),100% (1/1),100% (1/1),Other,2,Some of my outdoor plants died in the recent cold weather.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3LJ7UR74RI1BWTQ0PPLFJXAE1IP4NY,AHV4U78TUUDKI,Approved,Sat Nov 16 01:55:33 PST 2019,Sat Nov 16 01:56:30 PST 2019,Wed Nov 20 01:56:30 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,57,100% (1/1),100% (1/1),100% (1/1),Work/School Productivity,6,work has been difficult. lots of issues with a project.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3LS2AMNW5GE03JDAO1S51PBONI7OQ6,A252PT84TL4YDE,Approved,Fri Nov 15 13:09:23 PST 2019,Fri Nov 15 13:10:04 PST 2019,Tue Nov 19 13:10:04 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,41,100% (1/1),100% (1/1),100% (1/1),Financial Problem,8,Just the usual money woes.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3MHW492WW1148OOFXK72F8LR971VMG,A3ENS1XT17ODR6,Approved,Thu Nov 14 21:11:07 PST 2019,Thu Nov 14 21:12:05 PST 2019,Mon Nov 18 21:12:05 PST 2019,Mon Nov 18 21:12:13 PST 2019,,,58,100% (1/1),100% (1/1),100% (1/1),Work/School Productivity,5,Works been hard for me,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3MHW492WW1148OOFXK72F8LR974MVA,A16YX79JWA298D,Approved,Thu Nov 14 21:43:49 PST 2019,Thu Nov 14 21:45:51 PST 2019,Mon Nov 18 21:45:51 PST 2019,Mon Nov 18 21:46:13 PST 2019,,,122,100% (2/2),100% (1/1),100% (1/1),Personal/Social Issues,3,I have been having problems with my landlord . I do not like the place .,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3N2BF7Y2VRIZQNTVSVQY07UI1U4MHZ,A7TEWS0SKTMVQ,Approved,Fri Nov 15 10:29:05 PST 2019,Fri Nov 15 10:29:49 PST 2019,Tue Nov 19 10:29:49 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,44,100% (2/2),100% (2/2),100% (2/2),Personal/Social Issues,7,Home life sucksso many fights,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3ND9UOO81LQXHV6ZNIBJ1XPGGC1WLF,A4LZANILQMJDG,Approved,Fri Nov 15 03:44:42 PST 2019,Fri Nov 15 03:46:17 PST 2019,Tue Nov 19 03:46:17 PST 2019,Tue Nov 19 03:47:13 PST 2019,,,95,100% (2/2),100% (1/1),100% (1/1),Work/School Productivity,7,Work. My new boss has limited technical ability.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3NG53N1RLW7CIFPFH7OK4YVE3EL8PU,A2VHM8EO3FBGP,Approved,Thu Nov 14 23:45:11 PST 2019,Thu Nov 14 23:48:24 PST 2019,Mon Nov 18 23:48:24 PST 2019,Mon Nov 18 23:49:13 PST 2019,,,193,100% (3/3),100% (3/3),100% (3/3),Work/School Productivity,7,I have exams next week but I have not studied enough.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3NGI5ARFTUTU7F5UIMF5PO86P8HP1T,ANJWV143CVY3S,Approved,Fri Nov 15 01:30:44 PST 2019,Fri Nov 15 01:31:42 PST 2019,Tue Nov 19 01:31:42 PST 2019,Tue Nov 19 01:32:13 PST 2019,,,58,100% (1/1),100% (1/1),100% (1/1),Work/School Productivity,10,I've been studying for my midterms and I don't feel like I'm doing well,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3NPFYT4IZDSWK3XOMWAPQOYFT0TXGH,A2304GPCY8M8H1,Approved,Fri Nov 15 18:03:52 PST 2019,Fri Nov 15 18:04:42 PST 2019,Tue Nov 19 18:04:42 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,50,100% (2/2),100% (2/2),100% (2/2),Family Issues,10,Dealing with the death of my father,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3NPFYT4IZDSWK3XOMWAPQOYFTWRGXQ,AE7V5Q6DX17T,Approved,Thu Nov 14 19:44:23 PST 2019,Thu Nov 14 19:46:15 PST 2019,Mon Nov 18 19:46:15 PST 2019,Mon Nov 18 19:47:13 PST 2019,,,112,100% (1/1),100% (1/1),100% (1/1),Family Issues,5,my friend was died in road accident,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3NS0A6KXC5WLPYX3NEYAN9EQ12MZGF,A2D8T2N8UQLSL8,Approved,Sat Nov 16 07:42:46 PST 2019,Sat Nov 16 07:44:30 PST 2019,Wed Nov 20 07:44:30 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,104,100% (1/1),100% (1/1),100% (1/1),Work/School Productivity,4,Do you wanna talk about it?,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3OF2M9AATHCQRKTMD5JPL16J8K4KZ6,A2JHFJ0LK7VMKB,Approved,Sat Nov 16 17:36:02 PST 2019,Sat Nov 16 17:36:37 PST 2019,Wed Nov 20 17:36:37 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,35,100% (2/2),100% (2/2),100% (2/2),Family Issues,4,Have been fighting with my girlfriend about moving to London.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3OLQQLKKNTDX55W8ZX50ZC5O5MSJER,A32IKV4CGY79YI,Approved,Fri Nov 15 16:04:21 PST 2019,Fri Nov 15 16:05:02 PST 2019,Tue Nov 19 16:05:02 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,41,100% (1/1),100% (1/1),100% (1/1),Work/School Productivity,3,work has been stressful,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3OSWBBLG1FLT8JNXK69HK3VIG49DXB,AZM83R37R6I5K,Approved,Thu Nov 14 19:14:09 PST 2019,Thu Nov 14 19:15:33 PST 2019,Mon Nov 18 19:15:33 PST 2019,Mon Nov 18 19:16:13 PST 2019,,,84,100% (1/1),100% (1/1),100% (1/1),Health or Physical Pain,9,"Oh, you know, life crap. Nothing new, always something stressing me out.",,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3PJUZCGDJ74RQS980ISNI8VZYAA987,A1QG7OBU8UH8M5,Approved,Fri Nov 15 02:31:28 PST 2019,Fri Nov 15 02:32:40 PST 2019,Tue Nov 19 02:32:40 PST 2019,Tue Nov 19 02:33:13 PST 2019,,,72,100% (2/2),100% (1/1),100% (1/1),Financial Problem,2,Trying to afford all these Christmas presents.,,
3LCXHSGDLTUOHOH4WP9C2U1KVL0SEF,3WZIO7X3RN6CDJUA3MJUPYKC4H8AXM,Short Survey About Stress,Tell us about something that has been stressing you out recently,"survey, demographics, stress, mental health",$0.05,Thu Nov 14 19:13:51 PST 2019,200,BatchId:3836411;OriginalHitTemplateId:920937332;,300,345600,Sat Nov 16 19:13:51 PST 2019,,,3PJUZCGDJ74RQS980ISNI8VZYGF98O,A8TLS2F8LFQ68,Approved,Sat Nov 16 04:20:47 PST 2019,Sat Nov 16 04:21:44 PST 2019,Wed Nov 20 04:21:44 PST 2019,Tue Nov 19 09:55:26 PST 2019,,,57,100% (1/1),100% (1/1),100% (1/1),Work/School Productivity,4,My boss whats more production from me at work!,,
